station,SOC provided,whether_electrified
72,6602.670506786145,False
79,4131.005000581164,False
82,1831.6439181115152,False
83,2115.240077568714,False
116,6731.968640788837,False
119,355.6563240502154,False
120,1026.5008146441296,False
127,16297.169199371838,True
128,20080.975568870206,True
143,3637.4299897588153,False
144,734.7981461742517,False
146,8751.108575647928,True
150,3132.8966648240007,False
151,12931.928508945894,False
152,8696.192899577876,True
153,4375.529040029271,False
157,1668.8956670765635,False
161,7761.520026097173,False
164,3715.383571161971,False
167,6326.697643353282,False
168,11857.817130865156,False
173,14350.144485084313,True
174,5501.670210791807,False
195,5346.910085668491,False
212,8185.977790759473,False
216,506.0652040970297,False
217,4539.169238311031,False
223,7937.532371205507,True
224,635.1325537237003,False
228,4231.22630345214,False
229,21963.099507315732,True
232,2869.939085432137,False
236,9384.75964694304,False
237,8894.441216450901,False
238,8930.2123369249,True
239,2506.307806258971,False
241,1247.3247722433607,False
242,2581.941456314124,False
243,1522.5550692168474,False
244,1256.8342256390079,False
245,955.0557929701895,False
247,4862.785712526189,False
248,2592.7479298062162,True
249,6721.796671781296,True
251,15915.400439925708,True
252,9360.321022162048,True
253,4550.077501891091,False
254,3874.179448421422,False
257,6132.073528427625,False
258,1983.4541571261188,False
259,5590.267714144434,False
260,2246.75305747408,False
261,2205.76964503627,False
262,1095.7286465692716,False
264,2897.504492219444,False
265,6680.565783364322,False
266,1732.178836454319,False
267,5988.620749784608,False
268,5894.131848823197,False
270,1044.0934913821218,False
274,1791.3478488599367,False
275,1178.5877079743282,False
276,4190.657599198788,False
278,1773.9063345266818,False
279,5290.112215266353,False
280,8087.822005289572,True
281,11189.933231491594,True
282,2248.715408406215,False
284,20030.68328821896,True
285,23152.551145258967,True
289,1119.9450108656363,False
291,2065.630947725995,False
293,12440.221877902872,False
295,3370.980957870828,False
296,11401.8710614582,True
297,9523.275590784428,False
301,5965.982224322745,False
302,2395.8284444785368,False
303,5870.908625102925,False
304,7734.832586739401,False
305,10764.240314980945,True
306,3893.231055242707,False
307,4983.092498722923,False
308,3000.4983545941354,False
309,12150.769378690122,True
310,2387.7479019217794,False
311,3476.138754904381,False
312,7650.511500784396,False
313,2131.0359247440892,False
314,2400.453270259095,False
315,14598.787238574663,True
316,6772.223864392439,True
317,5359.465255978533,False
319,13214.83880985658,True
320,3884.599334180473,False
321,3185.2331739838355,False
322,2289.091405654466,False
323,2857.7578296853712,False
324,1754.8124120333337,False
325,5381.0296788508995,False
326,6460.9271962035855,False
327,20341.430864203423,True
328,11833.955769862048,True
330,3399.7675182702533,False
331,2038.6173296638738,False
332,5931.731559124852,True
334,9071.674048052213,False
335,10185.150599989147,True
336,13753.523523470678,True
337,2462.5353608065134,False
339,1948.873550755585,False
340,5602.410852402942,True
341,1364.5349372802682,False
342,2163.381111134015,False
343,1761.5276437044774,False
344,706.0593319628005,False
345,8356.128715971932,False
346,6272.331273956067,False
347,16783.956920507717,True
348,4809.208284548897,False
349,3118.269139302239,False
350,3215.465695961914,False
351,3722.3621213813776,False
353,1356.328347727004,False
354,1026.4051633955473,False
355,5439.071506725683,False
356,5832.318412594766,True
357,4546.012323988275,False
358,19707.172604774172,True
359,13897.374880561163,True
360,2919.907397732933,False
361,5316.384353495139,False
362,3226.674696463087,False
363,13448.845762793391,True
364,1433.6417581078829,False
365,7210.492665938056,True
366,2119.6270909954183,False
368,14821.550417887676,False
369,5732.268251546664,False
372,296.15007290528655,False
373,284.42753181279954,False
376,3953.50328859274,False
377,4846.384875878648,False
379,9934.717330190906,False
380,8883.52836070869,False
382,11321.564261512729,False
383,14552.197789593298,True
384,2257.4282289845605,False
385,5028.036299870836,False
386,4402.997729700405,False
387,30438.04403848038,True
388,10565.598512287703,True
389,2426.4821043744305,False
390,1956.8632406912109,False
391,2825.9102590896887,False
392,3328.9665146513867,False
393,3161.3626376282236,False
394,4555.609408754421,False
395,8055.381745302048,True
396,8977.286343802525,True
397,4048.426554710345,True
398,3116.267571639656,False
399,790.4016495699009,False
400,1110.7971967216743,False
401,7455.2825158263295,False
402,19492.799793511233,True
403,5578.846229704497,False
405,17474.045925263104,True
406,2042.8064336738555,False
407,875.4533477684339,False
408,1655.5943686725443,False
409,731.8176468245239,False
410,16018.588882270788,True
411,6161.741143746065,True
412,5869.044848475454,False
414,2536.6280197972465,False
415,3413.2717465364885,False
416,2185.069811693072,False
417,6549.012143741532,False
418,1241.243706866581,False
419,3576.4102347072344,True
420,3180.9484666169014,True
421,2547.343497400441,True
