station,SOC provided,whether_electrified
72,7062.038999496244,False
79,3884.9665810673755,False
82,1467.5635540498508,False
83,1555.5950992472153,False
116,6651.377059918371,False
119,380.2771974316098,False
120,1107.152521008292,False
127,14663.381549424286,True
128,15046.029280092485,True
143,4172.8005447003525,False
144,1025.5967721287564,False
146,8249.409211208456,True
150,2886.762266067742,False
151,19533.438259251652,True
152,7718.61298028113,True
153,5195.432435120256,False
157,2169.869831987142,False
161,7297.081025184256,False
164,4760.152732944977,False
167,6271.136064650249,False
168,16002.343241477067,True
173,14069.610765953335,True
174,5555.77226812316,False
195,6096.332261466406,False
212,8743.774115646262,False
216,787.3167091303206,False
217,3612.178548855218,False
223,7697.543605288729,True
224,619.6573469087781,False
228,3728.0794202167544,False
229,18109.575857347307,True
232,3258.3254292380147,False
236,7973.932559249993,False
237,8413.86003832353,False
238,8261.38334619706,True
239,2098.1334180856775,False
241,1518.5564010609373,False
242,2418.539889620283,False
243,1670.2771966281146,False
244,1816.1357145833013,False
245,1117.087316557332,False
247,4890.750961561224,False
248,3202.9044573157425,True
249,5520.777556553616,True
251,14743.578293116188,True
252,7987.417086664588,True
253,4255.763157666234,False
254,3816.577802968105,False
257,5943.516567070129,False
258,2258.3621357984293,False
259,5518.922120039142,False
260,2260.6558114678783,False
261,2406.8642650648094,False
262,1145.3475924135248,False
264,2868.652737152326,False
265,6537.809960828859,False
266,1904.1978784531552,False
267,6092.318295702992,False
268,6101.898521756457,False
270,846.3545151876507,False
274,2048.456258671538,False
275,1041.4471530560884,False
276,4370.478500480698,False
278,1427.5584147346624,False
279,5703.047988210329,False
280,6823.374847542952,True
281,11199.30437348996,True
282,1600.6777252124332,False
284,19924.695999624666,True
285,19665.946112342135,True
289,493.0073251653366,False
291,1900.4614639239824,False
293,22165.248722217337,True
295,3089.855278706513,False
296,10851.557598606274,True
297,8712.14350161689,False
301,6075.237223775027,False
302,2189.6932774432426,False
303,5415.194481440049,False
304,6475.53939036673,False
305,9907.094518336944,True
306,4167.077273981561,False
307,4401.863688141064,False
308,2785.370422413078,False
309,10686.88403307811,True
310,2526.3301291812554,False
311,3273.837845609219,False
312,6586.053468581027,False
313,2086.161523855828,False
314,2336.2229960073064,False
315,17572.987502726366,True
316,5476.382764578627,True
317,5159.927532538152,False
319,11440.770467326429,True
320,4013.6804796764322,False
321,3230.7671537945853,False
322,2897.4647716667528,False
323,2553.9918501913066,False
324,1680.5023097059743,False
325,5378.584400846243,False
326,6278.568844635639,False
327,19230.89404287081,True
328,8607.764849021709,True
330,3396.485325755136,False
331,1935.3204379866772,False
332,6937.127511319625,True
334,8603.672015370264,False
335,8432.636007771436,True
336,11140.649847656641,True
337,2812.3530723910358,False
339,1464.3035958686642,False
340,5217.193073850483,True
341,1375.8285533145374,False
342,2142.7545426370425,False
343,992.3668599318218,False
344,825.3800446778372,False
345,8779.731363131663,False
346,6486.542805155656,False
347,14350.338242857057,True
348,5732.429298598268,False
349,2431.0707991357085,False
350,3655.873806098212,False
351,4312.114639637599,False
353,1085.6087268559304,False
354,983.2467747098315,False
355,5532.560957147628,False
356,4935.915791657471,True
357,3676.112058687278,False
358,19723.68847305037,True
359,13976.983823730336,True
360,2706.977862533667,False
361,5163.046243887252,False
362,3167.686234792679,False
363,14213.293616404539,True
364,1459.363030509534,False
365,7278.0516807644,True
366,2052.8696428769426,False
368,19633.277250647592,True
369,4990.535289938045,False
372,408.81664888225583,False
373,539.7638976220492,False
376,3452.7684578971152,False
377,5085.430865227974,False
379,12137.421338805538,True
380,9046.833993417771,False
382,16738.972347504972,True
383,11542.185607088672,True
384,2053.5336945384615,False
385,5686.862568854276,False
386,3642.6882156157303,False
387,25573.405944957794,True
388,10081.247702461835,True
389,1919.1996534462376,False
390,2166.1201441275925,False
391,2780.618094045424,False
392,2845.0198093720633,False
393,2614.765448225279,False
394,4480.740676686475,False
395,8150.283959969311,True
396,8631.88139535763,True
397,4130.13153635228,True
398,2874.097788643303,False
399,1093.537870990276,False
400,1701.9127617394468,False
401,6898.210275998376,False
