station,SOC provided,whether_electrified
72,6892.028524617002,False
79,4241.429482587378,False
82,2014.188818981691,False
83,1950.221731171955,False
116,6775.817531138094,False
119,404.5336563462609,False
120,790.0732584903695,False
127,15325.896947878196,True
128,18240.863199548592,True
143,3562.108168699294,False
144,993.5124707927431,False
146,9317.450040533722,True
150,3548.6912305963942,False
151,12565.27799060433,False
152,7293.338040366651,True
153,4885.645820428324,False
157,1793.4565571902515,False
161,8147.95547709659,False
164,4711.596610194363,False
167,5627.448125841133,False
168,11630.36767794827,False
173,14441.599305564327,True
174,5929.5783176312225,False
195,6804.662249222739,False
212,9313.811016805903,False
216,886.9445438373143,False
217,4125.428810290336,False
223,8828.68863135654,True
224,635.6223882387915,False
228,3896.277710775226,False
229,19673.513441668983,True
232,2774.090983724948,False
236,7614.260445630465,False
237,8900.226576328141,False
238,8397.301978487214,True
239,2122.5692541253475,False
241,1442.6757203223387,False
242,2329.3834086198576,False
243,1745.1666156748759,False
244,920.8598870775577,False
245,806.3180010342655,False
247,4670.7328836502975,False
248,2957.9038503385477,True
249,6192.899178519921,True
251,12866.681314018126,True
252,9898.178369513606,True
253,4139.149222359408,False
254,3926.633277484777,False
257,5995.454980125407,False
258,1812.167809845275,False
259,5765.398557575495,False
260,2634.875509841829,False
261,2562.0102657349466,False
262,1075.2778843304986,False
264,3599.267461725515,False
265,6306.771776416901,False
266,1713.916905929847,False
267,6206.176984522679,False
268,5598.432415727068,False
270,1038.5258093257062,False
274,1808.4870072683184,False
275,1102.608906261098,False
276,4495.260746684096,False
278,1377.3453146873067,False
279,5996.8688317466895,False
280,7774.271202747163,True
281,11424.234049291981,True
282,2465.9320071335137,False
284,20272.430815168365,True
285,24443.299989798663,True
289,752.835926408474,False
291,1802.2038670351496,False
293,11886.684342637462,False
295,3078.5998507450226,False
296,11286.449852609047,True
297,8222.182400770496,False
301,5735.702370107628,False
302,2502.8121487682397,False
303,5628.046001112081,False
304,8206.442158500146,False
305,10963.21571590765,True
306,4353.708709469523,False
307,4210.483073009867,False
308,2421.8152133289723,False
309,11652.917010214978,True
310,2298.256704331269,False
311,3031.7639653651263,False
312,6927.799749780775,False
313,2174.8395150227648,False
314,2472.8800051478265,False
315,19333.750458574614,True
316,6049.4580022350865,True
317,4828.1487031613015,False
319,13011.961261749013,True
320,4012.815121962967,False
321,2548.709292195194,False
322,2106.480766606567,False
323,3019.3852808224806,False
324,1623.143420341123,False
325,5859.257001226233,False
326,6896.809822100645,False
327,20754.293215290745,True
328,10749.544939273086,True
330,3563.025389560167,False
331,1910.6673010291015,False
332,6890.545818901343,True
334,9464.981218996003,False
335,8749.500151101653,True
336,12402.929747645232,True
337,2183.516085299999,False
339,1484.193471390786,False
340,5741.152042464007,True
341,1645.3002765400306,False
342,2014.9065353894741,False
343,1917.8363024317573,False
344,782.3197814946067,False
345,7878.730324786519,False
346,6215.934378824707,False
347,15098.16518736119,True
348,5289.148090284682,False
349,2436.462651778745,False
350,3543.9035170182074,False
351,4038.7614215366334,False
353,1411.7881214409508,False
354,1048.5005674339338,False
355,5603.583630544167,False
356,5064.08893146877,True
357,4243.70263463214,False
358,20452.67311937163,True
359,14656.314979442821,True
360,3295.4038811754285,False
361,4723.511832066028,False
362,3413.874899573066,False
363,13638.486174795058,True
364,1398.6740231535448,False
365,6620.223506785063,True
366,1928.9688254093176,False
368,23133.06775193938,True
369,5323.750031910351,False
372,723.2147776790335,False
373,409.7021445783,False
376,3746.4736574600756,False
377,5619.829719513412,False
379,9813.929291689336,False
380,9367.645665035787,False
382,12476.1542618534,False
383,12512.44344117669,True
384,2183.884875559789,False
385,5088.775793718662,False
386,3833.7868537852764,False
387,29185.729252179364,True
388,10441.900659634624,True
389,2091.618377146585,False
390,2403.128063517537,False
391,3515.6873847438924,False
392,3161.8445288989237,False
393,2739.6007663421174,False
394,3899.744719014376,False
395,7571.476804467655,True
396,8785.280750752212,True
397,4218.795789006233,True
398,3099.453065146295,False
399,686.4805570952708,False
400,721.8491162473028,False
401,7098.593305638375,False
402,18155.885374647405,True
403,5229.782617629826,False
405,17266.90036645966,True
406,2211.7727296899625,False
407,964.2948141188776,False
408,2023.8170723113085,False
409,722.324230333865,False
410,16058.47745713126,True
411,5758.794459985227,True
412,5702.931079728759,False
414,2277.2922083194962,False
415,3391.2442686201325,False
416,1687.9089462365691,False
417,6076.00092684036,False
418,1756.0046877895131,False
419,4666.274608351603,True
420,3176.8196977134035,True
421,2717.741410641313,True
422,8050.895896659371,True
423,7072.480239228719,True
426,31672.2852852763,True
427,8909.054999291882,True
428,13161.99534191596,True
430,18315.454609942164,True
432,13932.117056197363,True
433,14378.750425023705,True
434,13059.33362192476,True
435,25330.4260132689,True
436,362.4215449592491,False
437,1117.890558117527,False
438,6298.269721479259,False
439,6461.283605187792,False
440,4085.0803891612513,False
441,5121.548089044992,False
442,17207.699273133592,True
443,496.35467482778665,False
444,15314.990497868086,True
445,8567.65855033146,False
446,16033.878507737774,True
447,5684.1196720324215,False
448,6396.220620462906,False
449,3882.2456592036956,False
450,8677.666710711761,False
453,9001.116586504619,False
454,2871.793029959924,False
455,3459.2631944787536,False
456,3982.314991155274,False
457,9575.808909436768,False
458,9483.795872691559,False
459,27492.60906563986,True
460,2929.8750017788384,False
461,8471.445491344846,False
462,10603.274438206223,False
465,9597.79454093081,False
466,7820.121571073168,False
467,2234.071201480561,False
468,7455.767092175945,False
469,4766.641893728719,False
470,6814.553767272177,False
