station,SOC provided,whether_electrified
72,6377.153680736132,False
79,5096.419850589964,False
82,1835.74090849137,False
83,2222.0395488212075,False
116,6905.362609846925,False
119,287.02313369842415,False
120,1293.7479684310422,False
127,15475.566520023955,True
128,16149.504526456205,True
143,3163.538413734131,False
144,1231.401107024026,False
146,7600.056146120874,True
150,3469.9764624446134,False
151,20393.635825189238,True
152,8036.045118254587,True
153,5378.982636997457,False
157,2089.049773547741,False
161,8047.542144291772,False
164,4025.9071036590994,False
167,6945.7056168198815,False
168,15551.691575574598,True
173,13368.443208157069,True
174,5817.458305987291,False
195,6073.278709564656,False
212,8266.72842870367,False
216,268.83932340525007,False
217,4223.188853432405,False
223,7191.277509737069,True
224,572.6738838831982,False
228,3275.737530015026,False
229,17674.483120010475,True
232,3156.4064200769562,False
236,7618.733720198329,False
237,9025.773222096215,False
238,7959.465689205348,True
239,2025.9609681708466,False
241,1352.2256158952018,False
242,1775.2401427264851,False
243,1440.7784781816194,False
244,1761.1711798954582,False
245,836.0966253221808,False
247,4707.34538792222,False
248,3016.830996901607,True
249,6461.018877684923,True
251,15623.36482718187,True
252,8760.723260971836,True
253,4491.393688026802,False
254,4377.2444372966165,False
257,6284.799839073517,False
258,1893.4247352895823,False
259,5372.310722771987,False
260,2210.6556777187056,False
261,2328.881291553701,False
262,955.9486761820114,False
264,2665.799494605727,False
265,6459.676006840329,False
266,2138.156619100167,False
267,6071.821910229595,False
268,5383.371489735904,False
270,1021.208214631538,False
274,1586.2957888061824,False
275,1398.3499297365477,False
276,4221.554931480387,False
278,1273.2834778207507,False
279,5763.002466643096,False
280,8451.710573739892,True
281,10788.775024596946,True
282,1903.3111478538276,False
284,15500.26289770635,True
285,19991.864717097455,True
289,535.3105541233094,False
291,1979.881064485205,False
293,23903.101570250354,True
295,3565.1269219912697,False
296,10444.764517421434,True
297,8936.58835387661,False
301,6244.3615421450295,False
302,2184.9073552279083,False
303,6207.027370716237,False
304,6883.025160479189,False
305,10920.284773122967,True
306,4167.65795980527,False
307,4008.1929708384387,False
308,2452.525175573379,False
309,10732.839194440732,True
310,1887.6999188835443,False
311,2729.4516176120646,False
312,6848.740871710809,False
313,1814.379764792524,False
314,2026.2516277325947,False
315,14884.96159918182,True
316,5546.686325942058,True
317,5001.449040487787,False
319,12314.093997169664,True
320,4240.35606460946,False
321,3066.6541144582616,False
322,2169.5314806948295,False
323,2771.848472952678,False
324,1671.87821541957,False
325,5707.875534372386,False
326,6323.389061799543,False
327,20932.30571372617,True
328,10137.573196287356,True
330,3553.416720852366,False
331,2651.6091315851327,False
332,6968.647093120322,True
334,8367.780158755673,False
335,9299.468365192666,True
336,10893.195780147675,True
337,2889.8009274678748,False
339,1501.790024622315,False
340,5235.625142271073,True
341,1455.8853181712307,False
342,2288.5258325660607,False
343,1397.1535841129985,False
344,943.4131849232645,False
345,7459.08166833591,False
346,6729.658667629989,False
347,13617.783839630723,True
348,5486.104854997015,False
349,2661.791859064044,False
350,4125.535589763212,False
351,3233.6507293566715,False
353,1106.4871966926028,False
354,1121.4131773789672,False
355,5090.065702527894,False
356,4278.992147113925,True
357,4106.663873963271,False
358,17102.47250867706,True
359,14153.6444525956,True
360,2715.8285571728197,False
361,5354.324491407868,False
362,2998.6166640154097,False
363,14469.484909846775,True
364,1403.4082092619058,False
365,6978.8217931501185,True
366,1659.1264149923047,False
368,18696.165152074784,True
369,5073.45290323014,False
372,382.86967937850955,False
373,604.6136040747077,False
376,3725.6189163386616,False
377,5567.98123292301,False
379,10720.22957633136,False
380,8411.142869215924,False
382,15915.034744473662,True
383,13704.684193075705,True
384,2123.170711695648,False
385,5471.115102287466,False
386,3838.330204099087,False
387,23158.43529952571,True
388,9944.821868705549,True
389,2139.257226654032,False
390,2674.9493630248876,False
391,2478.756367589599,False
392,3232.98761127165,False
393,2781.0526762503323,False
394,5124.375322477304,False
395,8228.182178127186,True
396,7873.411869313919,True
397,4464.625712603685,True
398,2352.871173638416,False
399,1366.6895110055539,False
400,823.7372513008575,False
401,7159.455533077401,False
402,17646.83399418677,True
403,5299.893899728485,False
405,16842.817506366744,True
406,2290.7623958578843,False
407,1150.86899361494,False
408,1341.085873253695,False
409,828.4736663375879,False
410,13349.918038436945,True
411,5579.636700217013,True
412,5618.021729554211,False
414,2035.543325930314,False
415,3761.9439287966034,False
416,2292.9559790776384,False
417,6171.7723655097325,False
418,1730.0592725437607,False
419,4342.924940142279,True
420,3252.268952036187,True
421,2699.538523345158,True
422,7026.678926855528,True
423,7439.017979796558,True
426,26888.418147207034,True
427,7993.7644197516765,True
428,13035.078186312689,True
430,15706.459357242324,True
432,11941.586566510623,True
433,13422.158299974091,True
434,10596.613383541995,True
435,24148.76210461838,True
436,278.0591672244508,False
437,1035.7366383338808,False
438,6709.109402236625,False
439,6638.5023616894705,False
440,3261.95398282975,False
441,5334.1192690586795,False
442,13147.436876924034,True
443,522.2971550973912,False
444,16108.45004937807,True
445,8640.843300418323,False
446,15447.338973840131,True
447,5759.1363648727465,False
448,7299.329182380775,False
449,4136.020916267125,False
450,8568.518443167473,False
453,8740.02223495191,False
454,2563.3298468955054,False
455,3713.9115350489546,False
456,3977.9809105148292,False
457,10024.884986122266,False
458,10026.517393335613,False
459,27979.796549829938,True
460,3066.4431221183986,False
461,8769.313212739766,False
462,10932.372016867435,False
465,9664.16327749448,False
466,8412.84056058231,False
467,1858.7943049009957,False
468,6511.927336013417,False
469,5236.969727469417,False
470,7101.699891798082,False
471,1350.600238956703,False
472,13994.67106733783,True
473,3723.0946779475294,False
474,11954.672857471047,True
476,6921.027160457652,False
477,11924.218786781674,False
478,7800.629619143762,False
479,12097.029237775103,True
480,4399.778028790891,False
481,1751.224269363481,False
482,7977.7681265139145,False
483,9243.484304697758,False
484,11537.975226987344,True
485,4808.527888390419,False
486,13531.48946190776,True
487,6140.014324769401,False
488,957.2242974345969,False
490,20098.863390082675,True
491,11721.331683201599,True
492,9760.77123193803,False
494,8412.750000186676,False
495,6009.901225482923,False
496,8640.908984483003,False
497,29030.390238481057,True
498,8042.6223487553825,False
499,13075.249953908344,True
500,4311.863074699428,False
501,5890.528710290101,False
502,3102.873546442837,False
503,13196.60090936144,True
504,16385.016390918256,True
505,16501.636798562686,True
507,14539.063851708512,True
508,12044.27516561862,True
509,9411.291020557688,False
511,1983.0200441778993,False
513,6978.488661910555,True
514,31632.888702482258,True
515,6320.193448775613,False
516,2088.2667040429374,False
517,6540.554441301076,False
518,15058.08872364154,True
519,26254.299046531603,True
520,4268.953791490726,False
522,4036.7913680144497,False
523,19690.0510064601,True
524,6677.581016781899,False
525,6713.344397409189,False
526,7924.069206327221,False
527,12779.637181582573,True
528,10739.457127181351,True
529,13272.353866421832,True
530,7348.031780259561,False
531,14128.180379686595,True
532,4194.897188287575,False
533,0,False
534,3089.9947642978227,False
536,10858.980283803134,True
537,12218.570158553333,True
539,23146.172524871552,True
540,12687.447809947078,True
545,13145.441689549327,True
546,10877.98589288018,True
2000,15063.104333945621,True
2001,2044.5086223211904,True
2002,21574.560934354435,True
2003,11357.541178779618,True
2005,211.88084640657985,False
2006,15107.497256813587,True
2008,16762.428352907777,True
2009,2227.7101975356236,False
2010,5721.03541047677,False
2012,5455.318948353826,False
2021,12055.90452578552,True
2022,1612.3538838553359,False
2023,3872.2299039841573,False
3002,19719.476691933425,True
3016,2656.829928168463,False
3040,0,False
3041,554.7168768237875,False
3042,581.5719233882833,False
3043,260.05583024796965,False
3044,132.30410261129205,False
3046,450.2379465540521,False
3047,647.6965413514505,False
3048,716.5793660681302,False
3049,1027.8464591054187,False
3050,513.9334213761341,False
3052,359.5323594044642,False
3053,275.93834501157,False
3054,678.8110388665186,False
3055,406.6593624056893,False
3056,3630.118523639148,True
3057,954.1797834806041,False
3058,689.2027177314997,False
3059,404.0434917601651,False
3060,429.21941360768386,False
3061,159.58736757192787,False
3062,241.40727869423216,False
3063,197.08701960403658,False
3064,1262.0381514423216,False
3065,180.56172715004757,False
3066,354.8899156514493,False
3067,787.336908640377,False
3068,732.942884542,False
3069,301.3999269691147,False
3070,875.272229580694,False
3071,579.5268581601972,False
3072,3211.8319982224766,True
3073,735.5969788337763,False
3074,922.0629158519221,False
3075,250.80406916810904,False
3076,1042.5650535274838,False
3077,1552.0097750107107,False
3078,934.7475635717522,False
3080,901.0612434203853,False
3081,1226.1547499597712,False
3082,1613.8267135014607,False
3083,1041.914512548019,False
3085,0,False
3086,1083.4045441976075,False
3087,1433.4435286010416,False
3088,392.8372925383411,False
3090,2051.5691893462454,False
3091,723.3960857023837,False
3092,1697.6969023871818,False
3093,3993.2043555070068,False
3094,497.93768121178164,False
3095,197.30110560322078,False
3096,2009.4662779192029,False
3100,857.6739201516357,False
3101,1257.670952175189,False
3102,594.7535586253043,False
3103,770.9572866608563,False
3105,504.71329309777695,False
3106,462.1083947201179,False
3107,1734.7955637207965,False
3108,782.3966220170711,False
3109,725.5216089692391,False
3110,1279.2012865846727,False
3111,126.88722175201714,False
3112,2238.2287922477667,False
3113,1298.7697243821253,False
3115,840.4423370708688,False
3116,737.640404569286,False
3117,852.0418811020256,False
3118,545.9693006517306,False
3119,1289.6560731588231,False
3120,436.96810574977735,False
3121,727.8968694264536,False
3122,521.3606154248223,False
3123,322.40168497649415,False
3124,976.171020867777,False
3125,796.8537879022426,False
3126,950.821477790435,False
3127,205.15604821468938,False
3128,331.4836458170395,False
3129,11877.437934763759,True
3130,345.55186770636516,False
3131,1884.2109770877723,False
3132,5833.963039790306,True
3134,6052.843469746629,True
3135,1968.4883902166946,False
3136,5692.459406665036,True
3137,12567.714527890563,True
3139,3570.764164444888,True
3140,5248.047681586956,False
3141,14708.457948199344,True
3142,12327.269543841343,True
3143,6353.719591965525,False
3144,856.9490704361945,False
3145,3564.6443827375974,True
3146,3599.463106990989,True
3147,5442.072510789064,False
3148,3811.6651087100436,True
3150,4045.4803193364455,True
3151,4374.878407755372,True
3152,1932.8488139701346,False
3155,3070.1421472764955,False
3156,4854.418747964528,True
3157,1919.0070231866114,True
3158,7337.115489254149,True
3159,5213.154311476144,False
3160,5360.174920466754,False
3161,3414.014913663508,False
3162,4843.427348930098,True
3163,7244.140975999242,True
3164,8105.242532955001,True
3165,12338.742121814426,True
3166,5675.690941796989,False
3167,9948.566482896858,True
3168,6478.729473982762,False
3169,3813.401357735824,False
3170,3127.2312329535853,False
3171,4855.7176640518055,False
3172,2881.3346905056856,False
3173,10031.649421344879,True
3175,3941.76509355152,False
3176,3733.8793076376587,False
3177,2560.343607681093,False
3178,6729.852486550538,True
3179,446.5583079383888,False
3180,1458.969711880273,False
3182,6590.3515529048545,False
3183,8673.359954410891,True
3184,3676.7205129778417,True
3185,2405.2272133062183,False
3186,8521.562101477562,True
3187,4230.557380365849,False
3188,0,False
3192,3304.9601519761,True
3193,83.7855656105533,False
3194,477.5995180470802,False
3197,337.53715503517003,False
3199,4176.977797149742,True
3201,87.71539606386679,False
3202,5605.705672479233,True
3203,8458.719182356224,True
3205,4045.4314400154108,True
3211,2744.200012212194,False
3213,4761.960997413556,True
3214,3060.19442037638,False
3221,252.0919954276127,False
3223,4650.794653311967,False
3224,15042.90434000983,True
3226,5846.687753621827,True
3231,1854.683392108604,False
3232,1804.5880779051724,False
3233,6344.991008572983,False
3235,4873.426660521134,False
