station,SOC provided,whether_electrified
72,6521.3440453981075,False
79,4446.347558460158,False
82,1113.961658407452,False
83,1793.7477621249834,False
116,6395.379981459196,False
119,270.42977527805675,False
120,1196.0976174225973,False
127,16187.530089214351,True
128,17952.600879183483,True
143,3451.8915988553977,False
144,1315.390814832239,False
146,10038.91871698364,True
150,2839.52778335282,False
151,12382.62358110812,False
152,7167.898896985744,True
153,5180.079484546446,False
157,1956.0324779643615,False
161,8365.030226352668,False
164,4072.6414647236606,False
167,7125.055927370557,False
168,11099.455576551136,False
173,13998.553141757013,True
174,5749.045212580082,False
195,5759.385072462318,False
212,8964.070660071553,False
216,703.4598954708921,False
217,3668.4566295608192,False
223,8155.742670510908,True
224,675.6399566489599,False
228,3981.282443009937,False
229,19088.175989942487,True
232,3228.5372869786097,False
236,8617.241477193962,False
237,8910.985051982367,False
238,9185.082862541489,True
239,2162.521641510779,False
241,1554.6073537828056,False
242,2389.7625775277197,False
243,1381.1519160399057,False
244,1165.8496780388725,False
245,895.146436438606,False
247,4775.700671060473,False
248,2675.3442028971804,True
249,6328.010520413614,True
251,18842.990491753888,True
252,8573.717195739899,True
253,3872.838510327884,False
254,3850.5899739163688,False
257,6470.099618621302,False
258,1991.4306182820274,False
259,5087.751380311998,False
260,2080.251304002256,False
261,2347.5655424400134,False
262,1401.0225129687715,False
264,3501.93025288264,False
265,6546.779955514829,False
266,1857.1105154586319,False
267,5368.02861674523,False
268,6329.424701639164,False
270,878.9251909878425,False
274,2467.2434986789567,False
275,1647.8964538783384,False
276,4547.282090625668,False
278,1160.855999077871,False
279,5689.391514218862,False
280,7964.38207187732,True
281,11098.209912159973,True
282,1481.2087670148858,False
284,19758.962916046246,True
285,25622.67376560816,True
289,871.3624880711494,False
291,1616.1899989950564,False
293,12060.906730875151,False
295,2590.7428427418386,False
296,11066.295588601213,True
297,9269.515060885746,False
301,5793.474564982854,False
302,2829.433672464012,False
303,6135.24407791256,False
304,7149.295892802856,False
305,11573.8045238126,True
306,3780.4381826836952,False
307,4361.991450859105,False
308,2716.2968466422126,False
