station,SOC provided,whether_electrified
72,6636.851228336664,False
79,4662.349149492961,False
82,1303.6490135069369,False
83,2051.245449461806,False
116,7004.561026042573,False
119,323.13200717338856,False
120,922.5006921241437,False
127,15045.050058301,True
128,16106.071793684217,True
143,3597.7711651935115,False
144,1131.4994785581152,False
146,8654.543387605485,True
150,3152.3378170564774,False
151,22077.608612393156,True
152,7083.422593102702,True
153,5041.126997195027,False
157,1703.3569449856207,False
161,7399.468837326521,False
164,3884.7326058825456,False
167,6265.319374956366,False
168,17081.560291606005,True
173,14522.639545117521,True
174,5381.452892332133,False
195,7350.005803759117,False
212,9758.901990034741,False
216,782.9559149132151,False
217,3321.6411859988116,False
223,7161.097497948183,True
224,524.5354703005214,False
228,3518.1140570979637,False
229,19063.749925304877,True
232,2859.3265323281357,False
236,8478.444447211543,False
237,9109.185447898464,False
238,8023.490786169938,True
239,1905.8931038211902,False
241,1711.9758967837256,False
242,2186.278963338005,False
243,1427.8089027144283,False
244,1764.6602222649215,False
245,595.0609136850875,False
247,5101.9980770769525,False
248,2421.877457812007,True
249,5623.946220943391,True
251,16065.249153174658,True
252,8123.991751913547,True
253,4264.74416142776,False
254,3617.248633284877,False
257,5536.353033751527,False
258,1831.1115087904616,False
259,5640.591092897639,False
260,2121.051287468996,False
261,2281.2415739260405,False
262,1165.7338572802312,False
264,3231.9167894056213,False
265,7408.056243665934,False
266,1398.4029424044325,False
267,6192.033258633055,False
268,6547.960828215179,False
270,971.2453440907882,False
274,1898.382543423135,False
275,1406.026544903035,False
276,4156.704797279476,False
278,1218.8427767546734,False
279,5613.896242036909,False
280,7063.54985952114,True
281,11826.932685938436,True
282,2854.3231924496513,False
284,16220.00766473688,True
285,22196.715414799888,True
289,713.2146096939397,False
291,1705.4793744278238,False
293,21632.047638621374,True
295,3065.454043141751,False
296,11579.990920092885,True
297,8054.615954840847,False
301,6076.523433744927,False
302,2695.518724442914,False
303,6448.756461292435,False
304,7064.733564848717,False
305,11664.490045854141,True
306,4260.643019274545,False
307,4128.407622259861,False
308,3206.5765662312006,False
309,11286.122012339649,True
310,2461.714264589511,False
311,3810.67216999415,False
312,7540.670379199915,False
313,2381.8638657971487,False
314,1710.4235811117,False
315,17025.70657246554,True
316,5801.786906570142,True
317,5575.34941602759,False
319,12134.824222776271,True
320,4224.044664100603,False
321,2547.8863742500766,False
322,2479.4059782836,False
323,3152.929169968087,False
324,1638.6755273985807,False
325,5151.2952121719745,False
326,5985.804145219233,False
327,20372.65402713407,True
328,9356.993251856175,True
330,3701.0793215515114,False
331,2433.711029360501,False
332,6984.241256715875,True
334,8990.616380088875,False
335,7601.693006273349,True
336,11644.00649729185,True
337,2989.71763875117,False
339,1790.4549088358976,False
340,5575.610221991734,True
341,1511.5098777667,False
342,1984.354898331972,False
343,1937.1973582258752,False
344,999.1232601205523,False
345,8618.07205926975,False
346,6062.0368191344105,False
347,14115.654764574776,True
348,5788.127975571654,False
349,2432.367106870374,False
350,3527.0344356362207,False
351,3418.9829919373665,False
353,1762.8977101231033,False
354,1156.5489618585739,False
355,5475.324398690173,False
356,4420.737712261291,True
357,4246.932496213962,False
358,18352.15892257655,True
359,13396.08520569233,True
360,3695.0182489222857,False
361,5894.514214882663,False
362,2970.2779228248396,False
363,14067.43003735564,True
364,1378.9586633142674,False
365,6627.745311356007,True
366,1749.6334168418975,False
368,22455.534685140854,True
369,5222.918594925562,False
372,675.8097743942745,False
373,586.6741699210958,False
376,4026.299390946463,False
377,5801.632560260319,False
379,10442.975406416565,False
380,8380.353975992964,False
382,17950.81123937916,True
383,12245.593600975863,True
384,1595.5252555133104,False
385,5198.059885599586,False
386,4004.6149432731295,False
387,28710.414016473907,True
388,8894.982566481016,True
389,1471.5130786711197,False
390,2064.7342674607003,False
391,2907.4594041403993,False
392,3401.8407721612234,False
393,2814.075967460371,False
394,4249.8819445882045,False
395,7128.591093286233,True
396,8203.99929523324,True
397,4737.19576031327,True
398,2584.747655417802,False
399,1687.1342247564864,False
400,1008.4920233638236,False
401,7347.8788346024085,False
402,17609.919537014182,True
403,5441.838684461773,False
405,15568.008330888539,True
406,2096.61632568079,False
407,1298.6572168322646,False
408,1827.3010722006866,False
409,590.3872160907538,False
410,15296.587481072478,True
411,5252.677453516349,True
412,5514.390251894986,False
414,2236.036995071981,False
415,3473.249791544836,False
416,2087.524816940979,False
417,6151.186142613396,False
418,1132.6060977014527,False
419,4313.984640103645,True
420,2738.4826291216364,True
421,2576.0994368842535,True
422,7239.785883327561,True
423,8035.972083905817,True
426,28022.64608157212,True
427,8789.597061548502,True
428,10780.678780327484,True
430,16982.399408818263,True
432,12022.652942337234,True
433,13699.251991699943,True
434,10304.361438881788,True
435,20875.0744472215,True
436,601.1854652295211,False
437,883.320752272582,False
438,6816.185150431861,False
439,6762.1777607470485,False
440,3810.495632030395,False
441,4841.992954099982,False
442,15920.33368684646,True
443,490.845600932397,False
444,14779.20812782941,True
445,9059.393717741434,False
446,15829.070549309003,True
447,6330.688985499992,False
448,7042.872946619287,False
449,4057.270656322744,False
450,8362.114478420235,False
453,8969.033700603428,False
454,2739.153257036271,False
455,3603.444813086071,False
456,4023.7865067634566,False
457,10288.480170953273,False
458,9555.181570714696,False
459,27350.217532594335,True
460,2546.4035682679128,False
461,8355.509113633892,False
462,11061.97799374016,False
465,9182.634979394636,False
466,7860.3927867993025,False
467,1611.6342412260412,False
468,6076.5632566042705,False
469,4248.775260531537,False
470,7091.199003441278,False
471,1705.4812652925198,False
472,11667.467871533252,True
473,3969.0381197533297,False
474,12116.941399721643,True
476,6450.788902727566,False
477,10735.510729666295,False
478,6891.460161037467,False
479,14229.271698104738,True
480,4702.23822115576,False
481,2140.361347490436,False
482,8527.926913166477,False
483,9579.499203923755,False
484,11057.200011403022,True
485,5296.1133339391245,False
486,12805.55525456137,True
487,5763.224725180214,False
488,620.6623291642778,False
490,20547.463432149645,True
491,12671.039061025373,True
492,8574.88441835198,False
494,9258.180698668637,False
495,5687.1141853914805,False
496,8430.293240923693,False
497,27484.394642577376,True
498,7699.861428131491,False
499,12187.187817085916,True
500,4404.463065021349,False
501,5436.129028302826,False
502,3727.748170502922,False
503,15493.465388833049,True
504,16577.103230794637,True
505,11169.673491003943,False
507,14882.947366040238,True
508,10816.451425421885,True
509,10126.476072583831,False
511,2079.923443061928,False
513,6751.433284539768,True
514,29758.59912983376,True
515,6274.742981390971,False
516,2296.1535594143957,False
517,5976.756225915131,False
518,14964.475511630473,True
519,23742.050466097528,True
520,4365.737530265238,False
522,4124.571835067437,False
523,14675.029754173083,True
524,6356.821939546704,False
525,7165.76200869491,False
526,6881.630856074633,False
527,13836.577028201604,True
528,9612.050866072053,True
529,13688.019064123882,True
530,8049.035953241654,False
531,16640.778208470536,True
532,4182.5992590504,False
533,0,False
534,2815.245116192349,False
536,10691.92521691281,True
537,14029.545023313452,True
539,23130.74884541807,True
540,12351.429366429187,True
545,12838.045883238063,True
546,10504.770317461816,True
2000,15614.113743250478,True
2001,2009.7391890997649,True
2002,19206.64347456196,True
2003,10033.926818990285,True
2005,171.8594254960558,False
2006,16461.257069696334,True
2008,18714.802618204383,True
2009,2154.509242140831,False
2010,5707.925995740303,False
2012,5628.485956587047,False
2021,12992.578724545321,True
2022,1521.1976924460687,False
2023,3225.4657915564976,False
3002,18889.1502767563,True
3016,3353.3718761283353,False
3040,0,False
3041,569.7131246506816,False
3042,549.7868886691573,False
3043,355.71239731971957,False
3044,292.4844984793245,False
3046,448.61904093394423,False
3047,419.4070277012187,False
3048,715.0502988137778,False
3049,785.5509736554134,False
3050,135.68462854857245,False
3052,460.6286849865341,False
3053,199.8172614513829,False
3054,483.648821041187,False
3055,561.1652384159148,False
3056,4106.440969536678,True
3057,1404.7427249236378,False
3058,668.4164082394628,False
3059,236.79659958700432,False
3060,210.54329502159405,False
3061,317.24429171216,False
3062,299.79046090902506,False
3063,376.6906999515188,False
3064,724.8796295363265,False
3065,232.34087926516855,False
3066,309.03835007245755,False
3067,886.94428681371,False
3068,831.2606774394792,False
3069,387.4624231433834,False
3070,564.8334040790978,False
3071,480.8544116898869,False
3072,3234.3150654751284,True
3073,698.7005693645283,False
3074,1058.5493335443884,False
3075,232.3355601146641,False
