station,SOC provided,whether_electrified
72,6308.547063657739,False
79,4117.827289832557,False
82,1355.1888918270215,False
83,2071.7059937969343,False
116,7219.360415208025,False
119,452.6033146721084,False
120,1113.8847499892188,False
127,15087.374328941676,True
128,17267.14482382269,True
143,3247.4037969761807,False
144,893.7314895677309,False
146,8035.560342723139,True
150,3536.708297319357,False
151,22106.651897291118,True
152,8779.982877295042,True
153,5810.3550504706545,False
157,1837.3595264414355,False
161,8849.047123865123,False
164,3848.8921521037078,False
167,6628.642208309853,False
168,18139.51340347143,True
173,13325.936115964156,True
174,5387.872090150951,False
195,6106.755237052778,False
212,9411.09989545095,False
216,741.2495461531862,False
217,4111.786705561508,False
223,7946.163016429244,True
224,787.2812448580153,False
228,3659.5741517428382,False
229,18660.635242175627,True
232,2846.887363461381,False
236,8165.244330262228,False
237,9130.296128314443,False
238,8109.615277542916,True
239,1904.9621274105095,False
241,1315.4990700770425,False
242,2333.2620278453296,False
243,1557.7930272388287,False
244,1490.4412248665276,False
245,737.2722839129125,False
247,5156.668108931138,False
248,2700.487671154243,True
249,5762.715541490001,True
251,13543.074729544629,True
252,8761.83196951151,True
253,4868.417780159283,False
254,4151.8811676608,False
257,6372.6022707067405,False
258,1901.6213207831818,False
259,5945.639424465263,False
260,2141.790408833011,False
261,2781.062991599078,False
262,826.5595350258891,False
264,2785.2251666029347,False
265,6377.877292685538,False
266,1745.5709425000723,False
267,5255.841218474936,False
268,6232.851553664475,False
270,858.5353242341636,False
274,1975.154704621177,False
275,1396.5060472787877,False
276,3859.9486550847287,False
278,1647.7933286394664,False
279,5932.636371724823,False
280,7673.232177552271,True
281,10859.313183996299,True
282,2502.417796527824,False
284,16937.29047583442,True
285,22065.068518140808,True
289,944.7408991079741,False
291,1924.3205336782225,False
293,22300.7848638344,True
295,3319.9990782098353,False
296,10352.200336912525,True
297,8256.423070977002,False
301,6765.428461825302,False
302,2373.8427675925104,False
303,5594.5066527732015,False
304,7053.28657081423,False
305,10191.61089363096,True
306,4124.576507370528,False
307,4848.722862366406,False
308,3017.6347692844197,False
309,11100.413175399663,True
310,2471.3849113368915,False
311,2665.5880603662767,False
312,7164.406472773215,False
313,1443.0691307803315,False
314,2294.7600605433777,False
315,18095.454696731987,True
316,6031.640813386368,True
317,4682.837392015916,False
319,12150.368102353079,True
320,3978.066451876648,False
321,2610.3110752362004,False
322,2138.7295552044297,False
323,3112.727613473357,False
324,1244.0654088541119,False
325,5226.7292293444225,False
326,6141.186802595548,False
327,20933.602022637428,True
328,9200.109058456088,True
330,3335.099022333693,False
331,1959.4371653668552,False
332,5368.420153826609,True
334,8908.596251390582,False
335,7776.456943648008,True
336,11607.858370720178,True
337,2397.978413565541,False
339,1838.529985408686,False
340,5631.418285556409,True
341,1502.924742331438,False
342,1939.646958154692,False
343,1416.894050074287,False
344,942.683007365395,False
345,7956.099963770216,False
346,5783.721846787761,False
347,14220.699294853217,True
348,4641.211097378763,False
349,2334.989225953498,False
350,4134.271206007577,False
351,3129.5550306309815,False
353,1241.885032880225,False
354,1150.0999538152519,False
