station,SOC provided,whether_electrified
72,7052.9468591439845,False
79,4479.349757606605,False
82,1799.788974203679,False
83,2224.003891636847,False
116,7109.394779198154,False
119,552.3658563545199,False
120,531.9766659415869,False
127,16134.585014982324,True
128,17992.256032589405,True
143,3688.306452497171,False
144,966.7398372335623,False
146,7939.047142922101,True
150,3237.3305088186153,False
151,19185.47243016213,True
152,7457.451812767624,True
153,4469.1691968144405,False
157,2088.4954388503625,False
161,7411.170644407299,False
164,4388.130188529155,False
167,6379.019879225127,False
168,15879.22528368366,True
173,13595.93872444596,True
174,5342.100551547583,False
195,5843.794570969451,False
212,7945.821500428507,False
216,606.5977218459986,False
217,3965.1920876394965,False
223,6385.390378408517,True
224,502.90986125115637,False
228,3790.3819536452493,False
229,18895.98441845066,True
232,2739.215706394847,False
236,8602.805998001084,False
237,8391.268140535763,False
238,8354.612606404195,True
239,2446.727582260404,False
241,856.5934988652342,False
242,2213.146496585034,False
243,1609.732963869428,False
244,1278.983059692124,False
245,436.11993653185357,False
247,4710.359177206992,False
248,2950.5605432018406,True
249,6154.435794759238,True
251,14820.671706126435,True
252,8761.06325821945,True
253,4716.1544029757715,False
254,4306.431088514622,False
257,6031.879226134384,False
258,1949.8774138854988,False
259,5242.642790558409,False
260,2123.463343353497,False
261,2004.4540598293886,False
262,723.7116410936443,False
264,3710.499781545241,False
265,6292.611586390699,False
266,1577.6227277153396,False
267,6012.358140011897,False
268,5530.375097221617,False
270,1046.4939096154137,False
274,2188.3945813148166,False
275,1491.4845174893105,False
276,3465.6135494443897,False
278,1374.528496039212,False
279,4961.203160301996,False
280,6880.1827584862485,True
281,11279.826960319284,True
282,2263.811029832431,False
284,17201.88698345465,True
285,21424.202091129486,True
289,801.0433832659497,False
291,1895.4544732508296,False
293,21909.55628930032,True
295,2876.3400283303395,False
296,10104.299382904028,True
297,9208.155269804973,False
301,5859.996836690253,False
302,2733.0625821313447,False
303,5392.5532865987625,False
304,7415.777062415247,False
305,11448.568270330516,True
306,4052.7116320513137,False
307,4190.2125052493,False
308,2843.135169584159,False
309,10274.37704112453,True
310,2162.566181256767,False
311,2979.4313536184636,False
312,7430.111772530073,False
313,2008.756816611779,False
314,2781.9263313734123,False
315,16287.18811662005,True
316,5983.1266357527475,True
317,5824.041197545377,False
319,12402.340572678217,True
320,4669.882931162403,False
321,3294.7315173520014,False
322,2481.059718943115,False
323,2683.180919968397,False
324,1798.298822809803,False
325,5733.001353420841,False
326,6720.579776517426,False
327,20400.202704105483,True
328,10393.526644972566,True
330,3177.585493044157,False
331,2299.132279952228,False
332,6838.4787877828685,True
334,9816.755798690077,False
335,8425.308484040735,True
336,11648.973213444891,True
337,2694.590806809334,False
339,1373.1781231168402,False
340,5311.092089303179,True
341,1236.3666466328034,False
342,2089.20427642244,False
343,1655.1537131389084,False
344,1036.7289454208724,False
345,7551.4063823706865,False
346,6511.454443450929,False
347,13528.09299158424,True
348,4858.80591535654,False
349,2342.6664642872543,False
350,3504.4631658450558,False
351,3300.769491153684,False
353,1668.8311761084965,False
354,799.8345765412749,False
355,5790.578747849326,False
356,5264.331477175023,True
357,4384.003953748891,False
358,17791.230919002566,True
359,12798.80459885624,True
360,2356.1735232528436,False
361,5377.203694263501,False
362,3707.234301374088,False
363,12935.146460219432,True
364,1520.6400030746497,False
365,6374.073814271963,True
366,1624.8751962045385,False
368,21221.373684968647,True
369,5255.897292854064,False
372,325.0042956839375,False
373,440.90345238876154,False
376,3822.048064014487,False
377,6290.304199295663,False
379,13542.450837338574,True
380,8954.939465391437,False
382,16926.50456451349,True
383,11125.630966145438,True
384,2463.7121251370577,False
385,4594.485519879545,False
386,4065.0194095555694,False
387,31196.345385317916,True
388,9551.198618494089,True
389,2222.043431772526,False
390,1823.640418983643,False
391,2910.6045182721145,False
392,3116.9470780954066,False
393,2940.6277589579354,False
394,4609.205191154101,False
395,7265.224865833446,True
396,8391.867270696152,True
397,4592.631979039497,True
398,2705.1985748150782,False
399,1269.8009285318199,False
400,1090.511375761443,False
401,6200.992724711334,False
402,16387.623035635206,True
403,5636.937407720949,False
405,17236.12929663686,True
406,1835.5246801334376,False
